Time,Latitude,Longitude,Magnitude,Depth (km),Place,Year
1970-01-01 00:28:15.858191301,-22.1861,-179.5367,4.4,579.596,south of the Fiji Islands,1970
1970-01-01 00:28:15.857405690,51.5231,-178.1333,2.3,6.7,"110 km WSW of Adak, Alaska",1970
1970-01-01 00:28:15.855758442,-21.4801,-66.5898,4.0,234.7,"71 km SSW of Atocha, Bolivia",1970
1970-01-01 00:28:15.855717740,35.8586667,-120.4018333,2.25,5.05,"5 km SSE of Parkfield, CA",1970
1970-01-01 00:28:15.855321140,19.1650009155273,-155.494827270508,2.29,31.1200008392334,"4 km SSW of Pāhala, Hawaii",1970
1970-01-01 00:28:15.855298530,-18.0199,-178.4743,4.3,592.39,"233 km E of Levuka, Fiji",1970
1970-01-01 00:28:15.854988120,19.1396666666667,-155.376166666667,2.87,30.41,"12 km ESE of Pāhala, Hawaii",1970
1970-01-01 00:28:15.853979631,-2.7226,128.7449,4.7,23.65,"68 km NNW of Masohi, Indonesia",1970
1970-01-01 00:28:15.853119765,38.3593,-118.9061,2.0,7.4,"30 km SW of Hawthorne, Nevada",1970
1970-01-01 00:28:15.852972162,2.5026,66.4252,4.4,10.0,Carlsberg Ridge,1970
1970-01-01 00:28:15.852637450,18.888,-65.3455,3.21,14.89,Puerto Rico region,1970
1970-01-01 00:28:15.851394460,38.8383333,-122.836,2.47,1.15,"10 km NW of The Geysers, CA",1970
1970-01-01 00:28:15.851342750,17.9275,-66.2791666666667,2.68,7.3,"5 km SSE of Salinas, Puerto Rico",1970
1970-01-01 00:28:15.850034946,-61.3586,154.8163,4.5,10.0,Balleny Islands region,1970
1970-01-01 00:28:15.849242870,49.335166666666666,-120.5065,2.09,-0.37,"13 km S of Princeton, Canada",1970
1970-01-01 00:28:15.846980038,59.4304,-159.5207,2.2,12.0,"54 km WNW of Aleknagik, Alaska",1970
1970-01-01 00:28:15.846559161,31.69,-104.296,2.3,6.5429,"54 km S of Whites City, New Mexico",1970
1970-01-01 00:28:15.846081600,44.4155,-115.13,2.7,10.0,"26 km NW of Stanley, Idaho",1970
1970-01-01 00:28:15.845262162,50.5583,-174.1298,2.8,10.0,"182 km S of Atka, Alaska",1970
1970-01-01 00:28:15.845225171,43.7977,-105.3066,3.2,0.0,"15 km ENE of Wright, Wyoming",1970
1970-01-01 00:28:15.844821390,38.558,-119.5118333,3.6,4.58,"6 km NNW of Walker, CA",1970
1970-01-01 00:28:15.844614235,57.479,-156.177,2.4,88.9,"73 km E of Ugashik, Alaska",1970
1970-01-01 00:28:15.844488433,51.1674,-176.3635,2.7,35.0,"80 km SSE of Adak, Alaska",1970
1970-01-01 00:28:15.843574492,31.601,-104.55,2.5,5.5403,"65 km SSW of Whites City, New Mexico",1970
1970-01-01 00:28:15.843267271,31.641,-104.515,2.3,6.3886,western Texas,1970
1970-01-01 00:28:15.842138385,54.7879,-160.3266,2.1,25.6,"62 km S of Sand Point, Alaska",1970
1970-01-01 00:28:15.841159604,-8.2247,129.0387,4.4,10.0,"227 km E of Lospalos, Timor Leste",1970
1970-01-01 00:28:15.837640270,-18.8999,-178.0139,4.8,613.904,"296 km ESE of Levuka, Fiji",1970
1970-01-01 00:28:15.836841596,0.8622,93.1129,5.5,10.0,off the west coast of northern Sumatra,1970
1970-01-01 00:28:15.836255528,-53.5274,-134.774,5.6,10.0,Pacific-Antarctic Ridge,1970
1970-01-01 00:28:15.836169037,51.5612,-172.6527,3.0,35.0,"127 km SE of Atka, Alaska",1970
1970-01-01 00:28:15.834938365,52.6293,-163.1046,3.3,10.0,"244 km SE of Akutan, Alaska",1970
1970-01-01 00:28:15.832576760,17.9311666666667,-66.2768333333333,2.55,9.69,Puerto Rico region,1970
1970-01-01 00:28:15.831320238,-3.3385,128.858,5.0,17.573,"6 km W of Amahai, Indonesia",1970
1970-01-01 00:28:15.830744546,51.3005,-177.1427,3.0,35.0,"72 km SSW of Adak, Alaska",1970
1970-01-01 00:28:15.830644167,14.9835,-94.0217,4.6,44.712,"102 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",1970
1970-01-01 00:28:15.829684651,65.3506,-144.8784,2.4,3.9,"24 km S of Central, Alaska",1970
1970-01-01 00:28:15.829576073,67.8752,-171.4158,3.3,13.7,"201 km WSW of Point Hope, Alaska",1970
1970-01-01 00:28:15.829091640,53.4605,-167.4133,2.1,12.6,"74 km SW of Unalaska, Alaska",1970
1970-01-01 00:28:15.828871459,30.7648,141.9059,4.5,10.0,"Izu Islands, Japan region",1970
1970-01-01 00:28:15.827105940,18.0315,-66.7883333333333,2.46,13.23,"1 km NNE of Guayanilla, Puerto Rico",1970
1970-01-01 00:28:15.826571159,50.5685,-173.7201,2.9,10.0,"184 km S of Atka, Alaska",1970
1970-01-01 00:28:15.825994327,60.5232,-151.8896,2.2,79.9,"32 km WSW of Salamatof, Alaska",1970
1970-01-01 00:28:15.825736092,31.75,-104.186,2.2,6.0287,"50 km SSE of Whites City, New Mexico",1970
1970-01-01 00:28:15.825219290,-31.7404,-71.8815,4.0,31.182,"68 km W of Illapel, Chile",1970
1970-01-01 00:28:15.824780691,57.9876,-151.7987,2.2,4.2,"42 km E of Ouzinkie, Alaska",1970
1970-01-01 00:28:15.819228456,56.5368,-168.2207,2.9,11.545,"81 km E of Saint George, Alaska",1970
1970-01-01 00:28:15.817658761,51.2616,-173.6831,2.3,15.8,"109 km SSE of Atka, Alaska",1970
1970-01-01 00:28:15.815871807,63.0639,-150.4623,2.0,106.1,"65 km NNE of Petersville, Alaska",1970
1970-01-01 00:28:15.814681390,18.0336666666667,-68.1988333333333,3.44,63.52,"57 km SE of Boca de Yuma, Dominican Republic",1970
1970-01-01 00:28:15.813701124,53.5005,-165.0228,2.8,28.157,"86 km SE of Akutan, Alaska",1970
1970-01-01 00:28:15.812201807,-40.7934,172.7407,4.2,10.0,"8 km NW of Takaka, New Zealand",1970
1970-01-01 00:28:15.810788697,56.6522,-168.2209,2.7,11.591,"81 km E of Saint George, Alaska",1970
1970-01-01 00:28:15.810146890,18.3233333333333,-66.2261666666667,2.32,17.92,Puerto Rico region,1970
1970-01-01 00:28:15.808265341,56.4507,-168.2598,4.6,8.79,"80 km ESE of Saint George, Alaska",1970
1970-01-01 00:28:15.807643776,67.5748,-171.0298,2.5,27.2,"199 km WSW of Point Hope, Alaska",1970
1970-01-01 00:28:15.806731673,47.6122,102.6616,4.3,10.0,"48 km NNW of Kharkhorin, Mongolia",1970
1970-01-01 00:28:15.806329310,17.808,144.669,4.4,156.972,"Alamagan region, Northern Mariana Islands",1970
1970-01-01 00:28:15.805905210,19.0611666666667,-67.2633333333333,3.21,10.01,"65 km NNW of San Antonio, Puerto Rico",1970
1970-01-01 00:28:15.805643771,-7.0145,126.2391,4.3,468.34,"163 km N of Baukau, Timor Leste",1970
1970-01-01 00:28:15.803973841,55.0872,-159.7041,2.8,44.778,"57 km ESE of Sand Point, Alaska",1970
1970-01-01 00:28:15.803942547,56.1679,-158.7182,2.8,88.1,Alaska Peninsula,1970
1970-01-01 00:28:15.803926376,-19.0013,169.0513,4.5,126.681,"64 km NNW of Isangel, Vanuatu",1970
1970-01-01 00:28:15.803301190,19.1998329162598,-155.485168457031,2.0,31.4799995422363,"0 km WSW of Pāhala, Hawaii",1970
1970-01-01 00:28:15.802228489,26.6641,54.2468,4.3,10.0,"25 km ENE of Kīsh, Iran",1970
1970-01-01 00:28:15.802008790,32.0986667,-116.4603333,2.19,21.24,"30 km NNE of Ensenada, B.C., MX",1970
1970-01-01 00:28:15.801686882,51.8221,178.5903,2.8,109.598,"Rat Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:15.794933605,51.869,-178.4078,2.2,13.6,"122 km W of Adak, Alaska",1970
1970-01-01 00:28:15.794565332,64.7779,-147.0134,2.0,9.4,Central Alaska,1970
1970-01-01 00:28:15.793436970,18.3371666666667,-67.3118333333333,2.93,17.66,"6 km W of Rincón, Puerto Rico",1970
1970-01-01 00:28:15.793203000,-4.3201,153.1166,4.5,10.0,"94 km E of Kokopo, Papua New Guinea",1970
1970-01-01 00:28:15.792755251,-27.2504,-177.5016,4.7,10.372,Kermadec Islands region,1970
1970-01-01 00:28:15.792478160,37.517,-118.8553333,2.84,5.77,"16 km WSW of Toms Place, CA",1970
1970-01-01 00:28:15.792325162,-27.1803,-177.4561,4.5,10.0,Kermadec Islands region,1970
1970-01-01 00:28:15.792044304,32.752,-100.639,2.4,6.8962,"17 km NE of Hermleigh, Texas",1970
1970-01-01 00:28:15.788512740,32.737,-100.632,2.2,7.4098,"16 km NE of Hermleigh, Texas",1970
1970-01-01 00:28:15.787613106,2.3851,123.1384,4.2,10.0,"204 km N of Gorontalo, Indonesia",1970
1970-01-01 00:28:15.783284172,31.4154,141.7419,5.0,11.753,"Izu Islands, Japan region",1970
1970-01-01 00:28:15.781834740,18.0385,-66.8411666666667,2.4,12.48,Puerto Rico region,1970
1970-01-01 00:28:15.781474990,36.0785,-121.6626667,2.16,15.59,"11 km NW of Lopez Point, CA",1970
1970-01-01 00:28:15.781114773,13.0911,49.7232,4.2,10.0,"167 km NW of Caluula, Somalia",1970
1970-01-01 00:28:15.780877310,17.9483333333333,-66.949,2.54,9.09,Puerto Rico region,1970
1970-01-01 00:28:15.780867898,54.9808,-160.3805,4.7,53.325,"40 km S of Sand Point, Alaska",1970
1970-01-01 00:28:15.780802880,17.9475,-66.9418,3.32,8.0,"4 km SW of Guánica, Puerto Rico",1970
1970-01-01 00:28:15.778358660,57.4631,-157.1029,2.1,110.7,"18 km ESE of Ugashik, Alaska",1970
1970-01-01 00:28:15.778147990,35.8795,-117.686,3.04,2.74,"21 km ESE of Little Lake, CA",1970
1970-01-01 00:28:15.777981719,57.038,-156.5386,2.1,76.2,"74 km SE of Ugashik, Alaska",1970
1970-01-01 00:28:15.777032759,54.4047,-159.6191,2.2,10.0,"118 km SSE of Sand Point, Alaska",1970
1970-01-01 00:28:15.776866190,39.7875,-123.5935,2.31,2.8,"14 km NW of Laytonville, CA",1970
1970-01-01 00:28:15.776236050,39.1375,-122.248,2.22,-0.44,"9 km WSW of Williams, CA",1970
1970-01-01 00:28:15.775138190,55.529,-159.4851,2.5,3.2,"41 km S of Ivanof Bay, Alaska",1970
1970-01-01 00:28:15.774804900,23.2631,142.3826,4.5,125.781,"Volcano Islands, Japan region",1970
1970-01-01 00:28:15.774537350,19.0666666666667,-65.661,3.07,11.94,"73 km NNE of Vieques, Puerto Rico",1970
1970-01-01 00:28:15.773188152,-6.3713,128.4864,4.3,346.868,"289 km NE of Lospalos, Timor Leste",1970
1970-01-01 00:28:15.772448964,-22.9905,-177.914,4.4,299.168,south of the Fiji Islands,1970
1970-01-01 00:28:15.771987550,19.0285,-65.953,3.2,11.96,Puerto Rico region,1970
1970-01-01 00:28:15.770966020,47.7775,-113.744,2.08,3.07,"18 km SSE of Swan Lake, Montana",1970
1970-01-01 00:28:15.770751390,36.9746667,-121.6285,2.38,4.43,"6 km WSW of Gilroy, CA",1970
1970-01-01 00:28:15.770669958,31.673,-104.402,2.1,6.183,"55 km S of Whites City, New Mexico",1970
1970-01-01 00:28:15.769328140,54.3464,-160.8809,3.3,35.0,"112 km SSW of Sand Point, Alaska",1970
1970-01-01 00:28:15.768907250,32.0346667,-116.1751667,2.03,14.97,"46 km ENE of Ensenada, B.C., MX",1970
1970-01-01 00:28:15.768382130,36.0983333,-117.8555,2.36,2.51,"10 km NE of Coso Junction, CA",1970
1970-01-01 00:28:15.768279987,43.2038,-126.9986,3.4,10.0,"209 km W of Langlois, Oregon",1970
1970-01-01 00:28:15.766901415,37.5443,141.4792,4.5,65.888,"42 km E of Namie, Japan",1970
1970-01-01 00:28:15.766804350,37.2508333,-118.2111667,2.01,11.36,"12 km NE of Big Pine, CA",1970
1970-01-01 00:28:15.766690262,-57.2031,-25.0519,4.5,21.285,South Sandwich Islands region,1970
1970-01-01 00:28:15.766657567,3.1467,126.9475,4.5,57.627,"196 km NW of Tobelo, Indonesia",1970
1970-01-01 00:28:15.766654456,-27.3691,-71.5695,4.2,10.0,"122 km W of Copiapó, Chile",1970
1970-01-01 00:28:15.766080050,17.851,-66.8693333333333,2.9,7.3,"13 km SSE of Guánica, Puerto Rico",1970
1970-01-01 00:28:15.762900560,44.301,-114.072166666667,2.07,3.87,"25 km SSE of Challis, Idaho",1970
1970-01-01 00:28:15.759994657,51.0713,-179.9724,2.1,13.1,"248 km WSW of Adak, Alaska",1970
1970-01-01 00:28:15.759972763,64.4176,175.2821,4.0,10.0,"112 km WSW of Anadyr, Russia",1970
1970-01-01 00:28:15.758712563,18.2549,146.8184,4.6,57.179,"Pagan region, Northern Mariana Islands",1970
1970-01-01 00:28:15.758173796,-27.5599,-71.1173,4.4,53.63,"80 km WSW of Copiapó, Chile",1970
1970-01-01 00:28:15.756302218,1.1728,-79.1733,4.5,48.268,"22 km WSW of Valdez, Ecuador",1970
1970-01-01 00:28:15.755451971,31.706,-104.165,2.6,6.4915,"53 km W of Mentone, Texas",1970
1970-01-01 00:28:15.753603090,40.694,-123.581,3.17,30.66,"28 km S of Willow Creek, CA",1970
1970-01-01 00:28:15.753395279,52.4141,-174.6167,2.0,150.1,"37 km NW of Atka, Alaska",1970
1970-01-01 00:28:15.750052370,17.4403,-94.5971,4.8,142.937,"10 km W of Niños Héroes, Mexico",1970
1970-01-01 00:28:15.749107262,-2.0649,99.9114,4.4,40.184,"36 km E of Tuapejat, Indonesia",1970
1970-01-01 00:28:15.748345640,31.659,-104.518,2.0,5.8488,"58 km SSW of Whites City, New Mexico",1970
1970-01-01 00:28:15.745911565,-14.9766,168.1312,4.4,10.0,"114 km E of Port-Olry, Vanuatu",1970
1970-01-01 00:28:15.745579302,52.5316,-170.1811,2.3,61.5,"100 km WSW of Nikolski, Alaska",1970
1970-01-01 00:28:15.743653153,51.501,16.0038,4.5,5.0,"4 km W of Polkowice, Poland",1970
1970-01-01 00:28:15.743444385,51.21,-174.1509,2.0,2.7,"109 km S of Atka, Alaska",1970
1970-01-01 00:28:15.742940735,52.5011,-169.1131,2.7,10.0,"51 km SSW of Nikolski, Alaska",1970
1970-01-01 00:28:15.742219988,50.4692,176.5563,2.7,10.0,"Rat Islands, Aleutian Islands, Alaska",1970
1970-01-01 00:28:15.740487147,59.8756,-152.3,2.4,72.8,"28 km WNW of Anchor Point, Alaska",1970
1970-01-01 00:28:15.738691331,-23.9423,-178.3342,4.2,441.34,south of the Fiji Islands,1970
1970-01-01 00:28:15.737360600,17.5577,145.5109,4.3,498.401,"260 km N of Saipan, Northern Mariana Islands",1970
1970-01-01 00:28:15.737130891,-23.4315,-179.8079,5.2,530.455,south of the Fiji Islands,1970
1970-01-01 00:28:15.735529791,54.4375,-160.0578,2.1,7.3,"103 km SSE of Sand Point, Alaska",1970
1970-01-01 00:28:15.732921494,57.1622,-157.5005,2.2,7.8,"39 km S of Ugashik, Alaska",1970
1970-01-01 00:28:15.731296180,35.6773333,-117.5251667,2.01,13.05,"15 km SW of Searles Valley, CA",1970
1970-01-01 00:28:15.730438838,60.4925,-153.1382,2.0,154.4,"72 km ENE of Port Alsworth, Alaska",1970
1970-01-01 00:28:15.728687010,35.7795,-117.6016667,2.45,7.18,"18 km W of Searles Valley, CA",1970
1970-01-01 00:28:15.727433510,19.7683333333333,-156.226333333333,2.14,40.03,"26 km W of Kalaoa, Hawaii",1970
1970-01-01 00:28:15.725860329,62.9499,-150.7098,2.1,108.9,Central Alaska,1970
1970-01-01 00:28:15.724741555,-13.2938,167.1142,4.1,214.727,"79 km NW of Sola, Vanuatu",1970
1970-01-01 00:28:15.720387737,-23.4913,-179.7782,4.3,505.834,south of the Fiji Islands,1970
1970-01-01 00:28:15.719474093,-20.2432,-69.0398,4.7,94.592,"65 km E of La Tirana, Chile",1970
1970-01-01 00:28:15.719000924,57.316,-155.5906,2.5,3.9,"73 km WSW of Karluk, Alaska",1970
1970-01-01 00:28:15.716631046,53.9328,-164.7217,2.0,57.6,"72 km ESE of Akutan, Alaska",1970
1970-01-01 00:28:15.716280152,-28.745,-71.4711,4.1,26.413,"72 km WSW of Vallenar, Chile",1970
1970-01-01 00:28:15.715447823,13.2103,145.0112,4.8,49.051,"29 km ESE of Inarajan Village, Guam",1970
1970-01-01 00:28:15.713806430,9.8894,126.1526,4.5,67.572,"6 km ENE of Pilar, Philippines",1970
1970-01-01 00:28:15.712280998,68.1194,-136.5711,2.4,21.5,"120 km WSW of Inuvik, Canada",1970
1970-01-01 00:28:15.711616933,62.7646,-148.5988,2.2,10.7,"72 km SSE of Cantwell, Alaska",1970
1970-01-01 00:28:15.711524891,68.2607,-136.6491,3.4,20.7,"northern Yukon Territory, Canada",1970
1970-01-01 00:28:15.711205822,34.9414,73.8424,4.5,10.0,"71 km NNE of Muzaffarābād, Pakistan",1970
1970-01-01 00:28:15.711030368,-10.3341,161.5134,4.6,87.597,"46 km WNW of Kirakira, Solomon Islands",1970
1970-01-01 00:28:15.710542412,62.1564,-149.5167,2.5,50.0,"17 km E of Susitna North, Alaska",1970
1970-01-01 00:28:15.710269160,17.9431666666667,-66.848,2.48,14.45,"5 km SE of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:15.709939900,18.4893333333333,-66.1171666666667,3.22,103.14,"2 km NNW of San Juan, Puerto Rico",1970
1970-01-01 00:28:15.709298974,15.0877,-104.3164,5.4,10.0,"off the coast of Michoacan, Mexico",1970
1970-01-01 00:28:15.708568997,52.0892,-179.6599,2.6,171.214,"209 km W of Adak, Alaska",1970
1970-01-01 00:28:15.707260036,67.9574,-157.4343,2.3,8.8,"98 km N of Ambler, Alaska",1970
1970-01-01 00:28:15.706890930,40.2406667,-121.1448333,2.1,5.46,"4 km NNE of Prattville, CA",1970
1970-01-01 00:28:15.705156100,17.951,-66.2883333333333,2.64,12.08,"3 km SSE of Salinas, Puerto Rico",1970
1970-01-01 00:28:15.704613672,-24.1498,-179.9086,4.2,507.505,south of the Fiji Islands,1970
1970-01-01 00:28:15.704340995,53.9417,-163.6889,2.0,28.4,"103 km S of False Pass, Alaska",1970
1970-01-01 00:28:15.702650250,37.6331667,-122.2155,2.12,7.8,"10 km WSW of San Lorenzo, CA",1970
1970-01-01 00:28:15.702049510,4.6278,126.8379,4.2,35.0,"174 km ESE of Sarangani, Philippines",1970
1970-01-01 00:28:15.700209200,17.9258,-66.2696,3.59,8.0,Puerto Rico region,1970
1970-01-01 00:28:15.698795874,53.8542,-164.7922,2.6,35.0,"71 km ESE of Akutan, Alaska",1970
1970-01-01 00:28:15.697829779,-35.2778,-71.102,4.3,100.121,"24 km SE of Molina, Chile",1970
1970-01-01 00:28:15.697080543,59.3348,-152.8797,2.1,69.1,"54 km W of Nanwalek, Alaska",1970
1970-01-01 00:28:15.695446014,44.7197,-111.7899,2.5,10.0,"46 km NW of Island Park, Idaho",1970
1970-01-01 00:28:15.694830379,36.3695,-98.16216667,2.27,7.55,Oklahoma,1970
1970-01-01 00:28:15.694347799,4.6957,127.4741,4.5,35.0,"233 km SE of Pondaguitan, Philippines",1970
1970-01-01 00:28:15.693179670,54.5008,-163.3646,2.8,63.911,"39 km S of False Pass, Alaska",1970
1970-01-01 00:28:15.692383416,4.7109,127.5053,5.9,94.0,"234 km SE of Pondaguitan, Philippines",1970
1970-01-01 00:28:15.692226376,36.176,70.5223,4.0,100.952,"74 km SE of Farkhār, Afghanistan",1970
1970-01-01 00:28:15.692093074,-10.1706,160.5542,4.5,10.0,"105 km SE of Honiara, Solomon Islands",1970
1970-01-01 00:28:15.691134098,40.5347,36.6845,4.3,10.0,"17 km SSE of Erbaa, Turkey",1970
1970-01-01 00:28:15.689196400,19.76,-64.2965,3.98,22.0,Virgin Islands,1970
1970-01-01 00:28:15.688002480,39.7425,-120.5643333,2.77,5.01,"0 km NNE of Valley Ranch, CA",1970
1970-01-01 00:28:15.686929270,44.4546666666667,-115.204,2.02,8.06,southern Idaho,1970
1970-01-01 00:28:15.686744678,59.3671,-151.6513,2.9,53.7,"8 km SSE of Seldovia, Alaska",1970
1970-01-01 00:28:15.685713310,17.919,-66.8416666666667,2.21,10.94,"8 km SE of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:15.685161693,38.3269,141.2176,4.5,75.788,"9 km SSE of Higashimatsushima, Japan",1970
1970-01-01 00:28:15.684571910,17.9285,-66.2868333333333,2.34,13.9,"5 km SSE of Salinas, Puerto Rico",1970
1970-01-01 00:28:15.684307070,17.8993333333333,-66.8385,2.5,11.31,"10 km SSE of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:15.683711526,53.1175,-164.5184,2.2,24.5,"140 km SE of Akutan, Alaska",1970
1970-01-01 00:28:15.683072154,24.4713,122.7379,4.4,100.034,"26 km W of Yonakuni, Japan",1970
1970-01-01 00:28:15.682946699,51.903,179.8292,2.6,144.336,"243 km W of Adak, Alaska",1970
1970-01-01 00:28:15.681822575,-60.2375,-27.8481,4.6,10.358,South Sandwich Islands region,1970
1970-01-01 00:28:15.681679660,17.9108333333333,-66.8421666666667,2.51,11.04,"8 km SE of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:15.681638110,17.8986666666667,-66.8421666666667,2.48,11.36,"10 km SSE of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:15.681602930,17.9391666666667,-66.8395,2.3,11.26,"6 km SSW of Indios, Puerto Rico",1970
1970-01-01 00:28:15.678486038,44.4587,-115.1984,2.5,10.0,"33 km NW of Stanley, Idaho",1970
1970-01-01 00:28:15.669356400,19.8088333333333,-155.8725,2.78,-1.18,"14 km NE of Kalaoa, Hawaii",1970
1970-01-01 00:28:15.668509526,29.34,-97.371,2.1,2.959,"19 km SSE of Gonzales, Texas",1970
1970-01-01 00:28:15.668188391,61.2759,-150.3706,2.0,44.9,"22 km WSW of Point MacKenzie, Alaska",1970
1970-01-01 00:28:15.666966796,11.7469,145.0593,4.4,10.0,"172 km SSE of Inarajan Village, Guam",1970
1970-01-01 00:28:15.665431640,51.5139,-178.3884,2.7,10.0,"127 km WSW of Adak, Alaska",1970
1970-01-01 00:28:15.665411669,34.07033333,-97.43233333,2.51,6.31,"10 km S of Wilson, Oklahoma",1970
1970-01-01 00:28:15.664462700,17.9456666666667,-66.8465,2.33,11.16,"5 km SE of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:15.662245988,65.2634,-157.9873,2.1,8.1,northern Alaska,1970
1970-01-01 00:28:15.662239048,28.796,-98.457,2.5,4.2796,"4 km E of Christine, Texas",1970
1970-01-01 00:28:15.661399290,17.9885,-66.8541666666667,2.5,11.53,"3 km SE of Palomas, Puerto Rico",1970
1970-01-01 00:28:15.661366000,57.6658,-156.1699,2.1,4.4,"75 km ENE of Ugashik, Alaska",1970
1970-01-01 00:28:15.661360257,57.664,-156.1902,2.0,4.7,"74 km ENE of Ugashik, Alaska",1970
1970-01-01 00:28:15.661058704,53.1185,-166.9457,3.3,35.0,"88 km SSW of Unalaska, Alaska",1970
1970-01-01 00:28:15.660567827,31.678,-104.535,2.2,7.8283,"57 km SSW of Whites City, New Mexico",1970
1970-01-01 00:28:15.660445385,38.5081,-27.2421,4.5,10.0,"16 km S of Angra do Heroísmo, Portugal",1970
1970-01-01 00:28:15.660264265,38.41,-27.3065,4.3,10.0,"27 km S of São Mateus, Portugal",1970
1970-01-01 00:28:15.660121180,17.9548333333333,-66.8438333333333,2.47,12.06,"5 km SSW of Indios, Puerto Rico",1970
1970-01-01 00:28:15.659807841,-60.1657,-27.4716,4.6,82.09,South Sandwich Islands region,1970
1970-01-01 00:28:15.659263250,17.9806666666667,-66.8496666666667,2.32,11.78,"3 km WSW of Indios, Puerto Rico",1970
1970-01-01 00:28:15.658871641,52.5599,-174.46,3.9,201.794,"44 km NNW of Atka, Alaska",1970
1970-01-01 00:28:15.657806085,54.8931,-160.3515,2.5,35.0,"50 km S of Sand Point, Alaska",1970
1970-01-01 00:28:15.657689165,-50.304,112.9933,4.4,10.0,southeast Indian Ridge,1970
1970-01-01 00:28:15.657620410,17.9748333333333,-66.8553333333333,2.22,10.91,"3 km E of Maria Antonia, Puerto Rico",1970
1970-01-01 00:28:15.657612820,19.3331666666667,-155.1435,3.02,1.25,"14 km S of Fern Forest, Hawaii",1970
1970-01-01 00:28:15.656929189,-6.928,130.0115,4.7,90.45,Banda Sea,1970
1970-01-01 00:28:15.655269820,18.0026666666667,-66.8578333333333,2.54,9.29,"2 km SE of Palomas, Puerto Rico",1970
1970-01-01 00:28:15.653839246,51.9578,-173.6139,3.0,10.357,"48 km ESE of Atka, Alaska",1970
1970-01-01 00:28:15.653009772,63.0429,-148.312,2.2,70.2,"50 km SE of Cantwell, Alaska",1970
